,pred_mean,pred_std,train_version,test_y,testtimey
0,0.1745796322822571,0.2914944583295431,ds020v6sc,0.24449589585309306,1955-05-01
1,0.16312773525714874,0.2913843691664641,ds020v6sc,0.2071508317041252,1955-06-01
2,0.15614167898893355,0.29173906327091165,ds020v6sc,0.17512301169552202,1955-07-01
3,0.13000244051218032,0.29327542112367483,ds020v6sc,0.10424103203570212,1955-08-01
4,0.11599420756101608,0.2929626945720455,ds020v6sc,-0.00425980619369189,1955-09-01
5,0.0919607199728489,0.29406990046813447,ds020v6sc,-0.11903445161554772,1955-10-01
6,0.037286289036273956,0.2954453829439507,ds020v6sc,-0.2590398322947228,1955-11-01
7,0.0009426068514585495,0.29528245152286353,ds020v6sc,-0.4639490415502152,1955-12-01
8,-0.04933175891637802,0.2950729353814577,ds020v6sc,-0.7383934764154851,1956-01-01
9,-0.08101227432489395,0.296380150053078,ds020v6sc,-1.0354763695223543,1956-02-01
10,-0.11760992556810379,0.29781962067327555,ds020v6sc,-1.3397276037657375,1956-03-01
11,-0.1416952818632126,0.29762103507001264,ds020v6sc,-1.6164588185613884,1956-04-01
12,-0.17472020387649537,0.29831465771254906,ds020v6sc,-1.8443736662995531,1956-05-01
13,-0.20027782917022705,0.29716826305809907,ds020v6sc,-1.9545168450456338,1956-06-01
14,-0.20399098992347717,0.2962353199452577,ds020v6sc,-1.8885028973314453,1956-07-01
15,-0.20625912249088288,0.29572559735948745,ds020v6sc,-1.6260956852922124,1956-08-01
16,-0.19953592419624328,0.2968957788678445,ds020v6sc,-1.2216581483734654,1956-09-01
17,-0.1778244197368622,0.2966374859648034,ds020v6sc,-0.7585338593940397,1956-10-01
18,-0.16295327693223954,0.2973299329856321,ds020v6sc,-0.32947263764320195,1956-11-01
19,-0.14417376667261123,0.2976621298575562,ds020v6sc,0.01936524333785646,1956-12-01
20,-0.13462723642587662,0.29739381040432267,ds020v6sc,0.258673256892763,1957-01-01
21,-0.127444988489151,0.2969842738519137,ds020v6sc,0.4092288850679644,1957-02-01
