,pred_mean,pred_std,train_version,test_y,testtimey
0,0.41431760787963867,0.45020400098361846,de09v6sc,0.24449589585309306,1955-05-01
1,0.4303975045681,0.44930479898847836,de09v6sc,0.2071508317041252,1955-06-01
2,0.41867356896400454,0.44905057307982216,de09v6sc,0.17512301169552202,1955-07-01
3,0.40739608407020567,0.45001058544075934,de09v6sc,0.10424103203570212,1955-08-01
4,0.32890422344207765,0.4500026019526953,de09v6sc,-0.00425980619369189,1955-09-01
5,0.2511116176843643,0.4495772775339384,de09v6sc,-0.11903445161554772,1955-10-01
6,0.1481301888823509,0.4506926178790311,de09v6sc,-0.2590398322947228,1955-11-01
7,0.04513120800256729,0.4537195977906744,de09v6sc,-0.4639490415502152,1955-12-01
8,-0.029004622250795364,0.45057205226990965,de09v6sc,-0.7383934764154851,1956-01-01
9,-0.1735640585422516,0.4508249547436983,de09v6sc,-1.0354763695223543,1956-02-01
10,-0.3488294303417206,0.4500117543241693,de09v6sc,-1.3397276037657375,1956-03-01
11,-0.5505189001560211,0.4584592062985323,de09v6sc,-1.6164588185613884,1956-04-01
12,-0.6859340190887451,0.4512346573959405,de09v6sc,-1.8443736662995531,1956-05-01
13,-0.8261818766593934,0.461669696417744,de09v6sc,-1.9545168450456338,1956-06-01
14,-0.9505107283592225,0.4560808921652174,de09v6sc,-1.8885028973314453,1956-07-01
15,-1.037193763256073,0.45599608958924154,de09v6sc,-1.6260956852922124,1956-08-01
16,-1.0454491257667542,0.4569115714335374,de09v6sc,-1.2216581483734654,1956-09-01
17,-0.9404078602790833,0.45621463786868127,de09v6sc,-0.7585338593940397,1956-10-01
18,-0.7727094769477845,0.4521654307235602,de09v6sc,-0.32947263764320195,1956-11-01
19,-0.6188316345214844,0.4507631833265741,de09v6sc,0.01936524333785646,1956-12-01
20,-0.43903690576553345,0.4565171275531271,de09v6sc,0.258673256892763,1957-01-01
21,-0.24921672642230988,0.4559568957300439,de09v6sc,0.4092288850679644,1957-02-01
22,-0.060051776468753815,0.45952348357292666,de09v6sc,0.4946487913358363,1957-03-01
23,0.07751271426677704,0.45924656541331227,de09v6sc,0.5585033547864064,1957-04-01
24,0.22754728868603707,0.46981411139247864,de09v6sc,0.6416175831348111,1957-05-01
25,0.38912761211395264,0.46238747165828675,de09v6sc,0.7873253893891139,1957-06-01
26,0.5495644450187683,0.4529017354326268,de09v6sc,0.9984810112119386,1957-07-01
27,0.7395689725875855,0.44746332597987826,de09v6sc,1.218202560450982,1957-08-01
28,0.834279477596283,0.4461529625935471,de09v6sc,1.3765641339892598,1957-09-01
29,0.847425889968872,0.4451469052796421,de09v6sc,1.4254200031444717,1957-10-01
30,0.8051332831382751,0.4466277682200341,de09v6sc,1.356270500158156,1957-11-01
31,0.7625475525856018,0.44752495070945475,de09v6sc,1.1699385436608647,1957-12-01
32,0.6976645827293396,0.45313065025665655,de09v6sc,0.8936596901345872,1958-01-01
33,0.6158158123493195,0.45822826644583675,de09v6sc,0.5924022023818717,1958-02-01
34,0.5327621936798096,0.46149107265470063,de09v6sc,0.28797578268981755,1958-03-01
35,0.4732323169708252,0.46117469164357305,de09v6sc,0.00673473902037595,1958-04-01
36,0.4202983260154724,0.45637052381384435,de09v6sc,-0.2325331296022692,1958-05-01
37,0.35430485010147095,0.45225926595325205,de09v6sc,-0.3660507904077619,1958-06-01
38,0.3326745957136154,0.45307596924823457,de09v6sc,-0.4009643886785692,1958-07-01
39,0.21916833519935608,0.4522677688117962,de09v6sc,-0.3765533260613303,1958-08-01
40,0.08411044552922249,0.45451129732536094,de09v6sc,-0.35351889504170114,1958-09-01
41,-0.03796557635068894,0.46015182968344354,de09v6sc,-0.3536345693043425,1958-10-01
42,-0.11754426583647729,0.4626518994401121,de09v6sc,-0.37686575163581065,1958-11-01
43,-0.2414221078157425,0.4533786691799598,de09v6sc,-0.4237533404460881,1958-12-01
44,-0.38628003001213074,0.4584987904224509,de09v6sc,-0.496842342339298,1959-01-01
45,-0.6227044701576233,0.45022138982467674,de09v6sc,-0.5969828894643013,1959-02-01
46,-0.8338042259216308,0.4680462665616931,de09v6sc,-0.7360722985413007,1959-03-01
47,-1.0180172562599181,0.45666000665890666,de09v6sc,-0.9080827263176624,1959-04-01
48,-1.2127962946891784,0.47662945431513315,de09v6sc,-1.1083920973797965,1959-05-01
49,-1.3303149223327637,0.46932361459077776,de09v6sc,-1.2640659072877585,1959-06-01
50,-1.3830694675445556,0.4710906039808864,de09v6sc,-1.3023988938880169,1959-07-01
51,-1.3200839042663575,0.46618460044019855,de09v6sc,-1.2240949020552907,1959-08-01
52,-1.2141263365745545,0.46179081909028136,de09v6sc,-1.0858908294880285,1959-09-01
53,-0.9915083169937133,0.4572719518315406,de09v6sc,-0.911196068538968,1959-10-01
54,-0.7824655652046204,0.4588240471664064,de09v6sc,-0.6859086126429,1959-11-01
55,-0.522011810541153,0.4569955445321299,de09v6sc,-0.4138959880813704,1959-12-01
56,-0.2873057723045349,0.45743449746111015,de09v6sc,-0.1682218577387443,1960-01-01
57,-0.11034173369407654,0.4533057809688569,de09v6sc,0.02172258608804967,1960-02-01
58,0.008508777618408203,0.44958052101288604,de09v6sc,0.14970337179145451,1960-03-01
59,0.10987112671136856,0.44858907544245397,de09v6sc,0.22536653275458346,1960-04-01
60,0.20469765067100526,0.4479046463648372,de09v6sc,0.2531061838751114,1960-05-01
61,0.2815760105848312,0.4469720687257157,de09v6sc,0.2790270824315873,1960-06-01
62,0.3590822696685791,0.44597286762821814,de09v6sc,0.3468098292542419,1960-07-01
63,0.47464451789855955,0.4454252557683947,de09v6sc,0.43963354695692186,1960-08-01
64,0.5705074548721314,0.4464192639110834,de09v6sc,0.5044733932681709,1960-09-01
65,0.614036762714386,0.4467004537178114,de09v6sc,0.5277906868049461,1960-10-01
66,0.619535231590271,0.44613136552778615,de09v6sc,0.5277927143103108,1960-11-01
67,0.592714536190033,0.44641462281177946,de09v6sc,0.5075544272914373,1960-12-01
68,0.5478120505809784,0.4479632111962438,de09v6sc,0.44225671558012297,1961-01-01
69,0.4904677987098694,0.45005849204948994,de09v6sc,0.3353802328574389,1961-02-01
70,0.46508159637451174,0.45247834297427403,de09v6sc,0.19777696139793832,1961-03-01
71,0.4699112594127655,0.4525441909136028,de09v6sc,0.04596954666316222,1961-04-01
72,0.4777507305145264,0.4521584181349587,de09v6sc,-0.12330209879771675,1961-05-01
73,0.46398417353630067,0.452499413979353,de09v6sc,-0.274433583586589,1961-06-01
74,0.4424202799797058,0.45215682620118286,de09v6sc,-0.3739854290935287,1961-07-01
75,0.4109543144702911,0.44975781739003384,de09v6sc,-0.41277471869990495,1961-08-01
76,0.35753655433654785,0.4485453754748691,de09v6sc,-0.4131309019954929,1961-09-01
77,0.2674095034599304,0.4484161129653584,de09v6sc,-0.4041013567321248,1961-10-01
78,0.15538816899061203,0.44899328463180815,de09v6sc,-0.39534260626332696,1961-11-01
79,0.0672308199107647,0.45074879177473404,de09v6sc,-0.3805172603188538,1961-12-01
80,-0.006312543898820877,0.45136604736520053,de09v6sc,-0.37601078595616855,1962-01-01
81,-0.08083866350352764,0.44955073331415313,de09v6sc,-0.3982139426828901,1962-02-01
82,-0.1484479382634163,0.4491752749187697,de09v6sc,-0.4774647915621237,1962-03-01
83,-0.21798901557922362,0.4491474326497191,de09v6sc,-0.5697470891394154,1962-04-01
84,-0.2813802659511566,0.449557254120063,de09v6sc,-0.6280596356781191,1962-05-01
85,-0.33275458216667175,0.4501543917724455,de09v6sc,-0.6411662144421276,1962-06-01
86,-0.3654131829738617,0.45111826520124393,de09v6sc,-0.6212079140425951,1962-07-01
87,-0.3133225739002228,0.44999189319443,de09v6sc,-0.5460293913507522,1962-08-01
88,-0.2305851548910141,0.44877493620342745,de09v6sc,-0.3960133888935869,1962-09-01
89,-0.13018413186073302,0.4530951200143286,de09v6sc,-0.20129178531394007,1962-10-01
90,-0.019245112687349318,0.4586950588797511,de09v6sc,-0.027866524504291352,1962-11-01
91,0.08158396929502487,0.45960522690032635,de09v6sc,0.10876441092149963,1962-12-01
92,0.1459108129143715,0.4553986270284093,de09v6sc,0.2044015998886408,1963-01-01
93,0.17284656316041946,0.4507653554877283,de09v6sc,0.26558452310439645,1963-02-01
94,0.2207898586988449,0.4493873991326458,de09v6sc,0.2896460072200284,1963-03-01
95,0.2841478526592255,0.44903016235978455,de09v6sc,0.3191204786005801,1963-04-01
96,0.38557413816452024,0.44873134740432463,de09v6sc,0.3759692634449887,1963-05-01
97,0.4843074202537537,0.4488171189125214,de09v6sc,0.4557101531332748,1963-06-01
98,0.5559427082538605,0.44901778854613755,de09v6sc,0.5514451948348386,1963-07-01
99,0.6103887915611267,0.44902265630031574,de09v6sc,0.6525849807262212,1963-08-01
100,0.6563894748687744,0.4506213671806253,de09v6sc,0.7424329640843178,1963-09-01
101,0.6430964350700379,0.4500765029673345,de09v6sc,0.7799656299915559,1963-10-01
102,0.5809939563274383,0.45004233231223023,de09v6sc,0.7517266147508105,1963-11-01
103,0.5052474200725555,0.4496562850107631,de09v6sc,0.6790780418575034,1963-12-01
104,0.418838357925415,0.4497421841321848,de09v6sc,0.5693202644373478,1964-01-01
105,0.347935289144516,0.449022288539389,de09v6sc,0.4310640558147618,1964-02-01
106,0.274371013045311,0.44916184038191453,de09v6sc,0.28258495429435965,1964-03-01
107,0.2207933634519577,0.4483743705851017,de09v6sc,0.18251169654604735,1964-04-01
108,0.20352880656719208,0.4485692253400221,de09v6sc,0.15488925150440025,1964-05-01
109,0.19562751799821854,0.45220807166393734,de09v6sc,0.2084519850382153,1964-06-01
110,0.1955987185239792,0.4541628077545307,de09v6sc,0.317275898591942,1964-07-01
111,0.1238979883491993,0.4533776504650977,de09v6sc,0.4322355240851827,1964-08-01
112,0.05910954996943474,0.4546438179026513,de09v6sc,0.5040504974779054,1964-09-01
113,0.03474150151014328,0.45775645026402223,de09v6sc,0.5187963509484206,1964-10-01
114,-0.012400347739458084,0.46176992295564845,de09v6sc,0.49159198354674294,1964-11-01
115,-0.03112381473183632,0.4606799525983768,de09v6sc,0.4405224195504414,1964-12-01
116,-0.07848324766382575,0.4554568455342225,de09v6sc,0.3395483436571745,1965-01-01
117,-0.11646839827299119,0.45366948021850734,de09v6sc,0.1963572604306094,1965-02-01
118,-0.21574253737926483,0.4508620916459414,de09v6sc,0.038447603879606135,1965-03-01
119,-0.31106669306755064,0.4538057422938439,de09v6sc,-0.0955411056488072,1965-04-01
120,-0.4412520110607147,0.4517846488625803,de09v6sc,-0.21675510479135696,1965-05-01
121,-0.5584849178791046,0.45060001542557065,de09v6sc,-0.32081176195469513,1965-06-01
122,-0.6149890422821045,0.451837156784607,de09v6sc,-0.4026248919535291,1965-07-01
123,-0.5595738470554352,0.45536137830695506,de09v6sc,-0.4721906826450446,1965-08-01
124,-0.4691022992134094,0.4521119304296767,de09v6sc,-0.5442368802764612,1965-09-01
125,-0.39280750751495364,0.4561304600588532,de09v6sc,-0.6099722774182285,1965-10-01
126,-0.3576335072517395,0.45262175430906765,de09v6sc,-0.6367088382795695,1965-11-01
127,-0.3482861310243607,0.4521499631142407,de09v6sc,-0.6340549799919787,1965-12-01
128,-0.33690085709095,0.4519733982948953,de09v6sc,-0.6414217358546814,1966-01-01
129,-0.3767252564430237,0.45325802180331387,de09v6sc,-0.655254995651152,1966-02-01
130,-0.47598894238471984,0.44913729887136694,de09v6sc,-0.6858368501469142,1966-03-01
131,-0.5918021678924561,0.45157877883416364,de09v6sc,-0.7214988797659979,1966-04-01
132,-0.6924150705337524,0.45366205828798084,de09v6sc,-0.7685495353643681,1966-05-01
133,-0.7816801905632019,0.4600443182106904,de09v6sc,-0.7962372313833394,1966-06-01
134,-0.8305541515350342,0.4607059636681966,de09v6sc,-0.7732939831832498,1966-07-01
135,-0.7470427632331849,0.4586780526098079,de09v6sc,-0.7005895200000142,1966-08-01
136,-0.6495434880256653,0.4614412379188,de09v6sc,-0.5760593661803028,1966-09-01
137,-0.5756087064743042,0.47684338702054785,de09v6sc,-0.4095767961711516,1966-10-01
138,-0.40703182816505434,0.48106791350125866,de09v6sc,-0.22073912181446667,1966-11-01
139,-0.2471098393201828,0.47831214654153775,de09v6sc,-0.049464810286393636,1966-12-01
140,-0.05665512904524803,0.4561572322839768,de09v6sc,0.06710980557941564,1967-01-01
141,0.04330144226551056,0.4555809660451594,de09v6sc,0.15012133395230146,1967-02-01
142,0.12504834234714507,0.45115986315121026,de09v6sc,0.2191373788013564,1967-03-01
143,0.2325899064540863,0.450481024882209,de09v6sc,0.2889320705292597,1967-04-01
144,0.34327064752578734,0.4505196819892605,de09v6sc,0.35087094627077065,1967-05-01
145,0.4374263107776642,0.4489469123805455,de09v6sc,0.4142945359613013,1967-06-01
146,0.518128764629364,0.4467774048166165,de09v6sc,0.4702023280028496,1967-07-01
147,0.5984748005867004,0.4467254580901757,de09v6sc,0.5001156872794953,1967-08-01
148,0.6576912879943848,0.44811644886541646,de09v6sc,0.5112972509185347,1967-09-01
149,0.6685986280441284,0.44841109885336994,de09v6sc,0.5105844556800605,1967-10-01
150,0.6270939946174622,0.44804733749453696,de09v6sc,0.490108472496896,1967-11-01
151,0.5783728957176208,0.44764552439030453,de09v6sc,0.4181359277601923,1967-12-01
152,0.49747675061225893,0.4480642428143481,de09v6sc,0.3113690764053807,1968-01-01
